"Id" "type" "z" "Ran_DES_g" "Err_DES_g" "Ran_DES_r" "Err_DES_r" "Ran_DES_i" "Err_DES_i" "Ran_DES_z" "Err_DES_z" "Ran_DES_y" "Err_DES_y"
1673767 1 0.3429 22.5272 0.0161 21.3369 0.008125 20.897 0.00927855 20.7106 0.0151048 20.5393 0.0561145
1673775 1 1.0437 24.2536 0.0720036 23.1795 0.0390243 22.2061 0.028202 21.4053 0.0276818 21.2399 0.0895184
1673809 1 0.1867 20.9048 0.00409986 20.3025 0.00344455 20.0873 0.0047205 19.9412 0.00829856 19.83 0.0319444
1673818 1 0.3422 21.8384 0.00884159 20.8612 0.00552145 20.5291 0.00685297 20.3381 0.0114515 20.3025 0.043483
1673865 1 0.4298 23.1098 0.0266879 21.7556 0.0114084 21.2923 0.0128167 20.8943 0.0181748 20.6936 0.0664915
1673874 1 0.2436 21.1988 0.0052021 19.9319 0.00254144 19.5156 0.0029441 19.3052 0.00482274 19.1852 0.0177632
1673923 1 0.2829 23.2103 0.0272009 21.8923 0.0129188 21.4698 0.0148114 21.2299 0.0244048 21.1025 0.0894898
1674092 1 0.7005 23.1332 0.0260655 21.4492 0.0088874 20.4119 0.00626874 20.0323 0.00879214 19.8213 0.0301613
1674094 1 0.346 22.2096 0.0121771 20.6785 0.00472982 20.1202 0.00485898 19.8792 0.0077402 19.7135 0.028336
1674098 1 0.34 20.3259 0.00253854 18.7331 0.000944499 18.1408 0.0009501 17.8862 0.00149069 17.7409 0.00538733
1674125 1 0.5475 24.1861 0.0638025 22.5458 0.0226413 21.7089 0.0181566 21.3172 0.0253675 21.0239 0.0858146
1674285 1 0.14 20.3146 0.00250512 19.9986 0.00267301 19.7958 0.0037285 19.7723 0.00715632 19.7057 0.0278581
1674287 1 0.14 20.8416 0.00387526 20.3151 0.00346702 20.1258 0.00487474 20.0153 0.00869525 19.9761 0.0331891
1674326 1 0.3401 21.8062 0.0085656 20.2704 0.00336642 19.6909 0.00343155 19.4467 0.00535884 19.2632 0.0193656
1674331 1 0.7311 24.6019 0.0903606 22.8682 0.0294255 21.7715 0.0194466 21.3759 0.0264766 21.1042 0.0895483
1674333 1 0.3507 21.0525 0.00463039 19.9591 0.00259737 19.5762 0.0031123 19.3922 0.00515174 19.2838 0.0194294
1674345 1 0.3433 22.1835 0.01183 20.6534 0.00462091 20.0855 0.0047594 19.8578 0.00758517 19.7391 0.0277469
1674385 1 0.2976 20.4609 0.00282501 19.7573 0.00219839 19.4384 0.00277517 19.2564 0.00464217 19.2848 0.0193799
1674584 1 0.709 23.4985 0.0354198 22.0559 0.01453 20.9198 0.00943325 20.4447 0.0126201 20.2328 0.041946
1674670 1 0.2492 21.199 0.00519452 20.429 0.00384657 20.1591 0.00500396 20.012 0.00866019 19.8996 0.0324495
1674734 1 0.7425 23.9139 0.0512199 22.2052 0.0165616 21.088 0.0108058 20.6404 0.0146089 20.3696 0.0493407
1674746 1 0.8479 23.5981 0.0377939 22.7071 0.0255466 21.7393 0.0185563 21.3618 0.0258153 21.231 0.0937001
1674806 1 0.4908 21.5548 0.00692162 20.3666 0.00364848 19.9304 0.00416689 19.673 0.00654224 19.5285 0.0242176
1674807 1 0.6456 23.4498 0.0340616 21.9005 0.0130635 20.8827 0.00906452 20.4414 0.0122703 20.2036 0.0423295
1674823 1 0.0737 21.5918 0.00725045 21.1334 0.00683412 20.9315 0.00953993 20.7819 0.0164504 20.6103 0.0614475
1674893 1 0.6862 24.3527 0.0737351 22.7152 0.0263322 21.7937 0.0195316 21.4136 0.02816 21.1673 0.0981569
1675067 1 0.3994 21.8711 0.00906807 20.2642 0.00335045 19.6887 0.0033972 19.3885 0.00518091 19.2495 0.0191209
1675080 1 0.2286 21.0587 0.00464252 20.2005 0.00318118 19.7761 0.00366613 19.6446 0.00639716 19.5118 0.0235561
1675107 1 0.2496 21.9037 0.00943132 20.6286 0.00450314 20.1601 0.00499711 19.9129 0.00793316 19.7541 0.0283035
1675267 1 0.7295 22.8005 0.0194811 22.0902 0.0149755 21.4763 0.0151716 21.3376 0.0260689 21.4509 0.0997792
1675294 1 0.3549 22.4427 0.0147464 21.0358 0.00634511 20.5294 0.00673637 20.2585 0.0107283 20.1097 0.0394083
1675297 1 0.953 22.8816 0.0210524 22.0106 0.0142769 20.9664 0.00998667 20.5596 0.0136366 20.4054 0.0489018
1675331 1 0.3674 20.9658 0.00426971 19.4215 0.00166592 18.876 0.00173911 18.6418 0.00278612 18.5185 0.0102907
1675334 1 0.35 21.0778 0.00470473 19.5259 0.00181476 18.9535 0.00185721 18.7155 0.00295349 18.5742 0.0108156
1675338 1 0.3456 22.3492 0.0135295 20.8195 0.00525923 20.2466 0.00540493 20.0183 0.00861078 19.8714 0.0315204
1675355 1 0.7371 24.08 0.0582655 22.6597 0.024275 21.5072 0.0153285 21.0201 0.0197943 20.8561 0.0666664
1675451 1 0.3504 22.8687 0.0212988 21.6993 0.0110992 21.3215 0.0133269 20.933 0.0186666 20.8581 0.0743935
1675571 1 0.3462 23.6337 0.0382341 22.0892 0.0152076 21.542 0.0155555 21.2076 0.0241562 21.1184 0.0876876
1675574 1 0.3597 20.9199 0.00412319 19.4407 0.00169489 18.9254 0.00181731 18.7135 0.00295284 18.6091 0.0109674
1675806 1 0.3518 22.394 0.0141751 21.0569 0.00646349 20.5913 0.00719593 20.3468 0.0113812 20.2894 0.0429739
1675839 1 0.68 23.6512 0.0388069 22.0721 0.014587 21.1326 0.0114472 20.8464 0.0173619 20.6657 0.0621725
1675907 1 0.317 20.4319 0.00276228 19.3374 0.00155231 18.9481 0.00184386 18.7329 0.00300587 18.6136 0.0111192
1675940 1 0.5414 22.7442 0.0186112 21.9101 0.0131168 21.674 0.0173341 21.5821 0.0309653 21.1526 0.0985592
1676010 1 0.8444 22.6899 0.0177505 22.192 0.016405 21.535 0.0154344 21.3303 0.024727 21.2148 0.0983862
1676095 1 0.2749 23.5023 0.033911 21.9583 0.0134461 21.3578 0.0139478 21.1616 0.0216081 20.9024 0.0756091
1676155 1 0.4005 22.3609 0.0135067 20.6997 0.00478569 20.0958 0.00479478 19.8269 0.00740085 19.6697 0.0273244
1676183 1 0.26 21.3772 0.00604738 20.4936 0.00406199 20.1963 0.00522132 20.0747 0.00910774 19.9556 0.0344265
1676185 1 0.5351 22.0741 0.0108112 21.019 0.00625036 20.5893 0.00718119 20.3425 0.0114977 20.225 0.0431516
1676193 1 0.6926 24.1327 0.0584483 22.2514 0.0173962 21.0951 0.0110846 20.6257 0.0146401 20.3577 0.0487593
1676237 1 0.553 22.8369 0.0200243 21.1752 0.00712857 20.3867 0.00604356 20.0345 0.00869242 19.8319 0.0320208
1676254 1 0.6574 23.0446 0.0249352 21.7417 0.0112472 20.9329 0.00954516 20.5908 0.0140238 20.4219 0.0483589
1676351 1 0.3122 22.5381 0.0154324 21.3129 0.0079252 20.8976 0.00928934 20.6555 0.0149297 20.5222 0.0556715
1676413 1 0.5364 22.1633 0.0113706 21.2347 0.00749128 20.9831 0.00996721 20.8629 0.0175201 20.639 0.0589405
1676507 1 0.3278 20.6887 0.0034072 19.5754 0.00189286 19.1683 0.00222552 18.8232 0.0032241 18.7546 0.0124565
1676508 1 0.3542 22.3729 0.0139725 21.5375 0.00964395 21.3175 0.0135496 21.0407 0.0201624 21.0861 0.086462
1676532 1 0.5074 23.1683 0.0264533 22.0204 0.0143788 21.6148 0.0174311 21.4091 0.0280202 21.1511 0.0998066
1676567 1 0.5395 24.6344 0.0847917 22.7347 0.025937 21.7907 0.0197854 21.3928 0.0262722 21.2381 0.0933343
1676668 1 0.3437 22.3088 0.0130251 21.5679 0.00976016 21.4 0.0141069 21.2836 0.0247215 21.1455 0.0995833
1676702 1 0.3447 22.2729 0.0126886 20.6745 0.00464974 20.0611 0.00465436 19.8111 0.00732234 19.6665 0.0265649
1676706 1 0.351 23.1709 0.027366 21.6594 0.0105214 21.0709 0.0107585 20.8133 0.0171189 20.7556 0.0627289
1676722 1 0.3592 23.2275 0.0273605 21.6318 0.0103298 21.0454 0.0104972 20.7992 0.016659 20.5751 0.0610801
1676730 1 0.6946 23.8931 0.0504107 22.0635 0.0149764 20.9212 0.00952283 20.4692 0.012569 20.1744 0.0418251
1676758 1 0.1364 20.7779 0.00368074 20.2826 0.00340255 20.0527 0.00460058 19.9469 0.00805652 19.7985 0.0306594
1676950 1 0.332 22.3099 0.0129982 21.3493 0.00820548 21.0164 0.0102306 20.8202 0.0170743 20.7698 0.064535
1676968 1 0.5309 23.7575 0.0408173 22.3308 0.0181008 21.7649 0.0191749 21.4697 0.0289312 20.9853 0.0825725
1677111 1 0.4301 22.7463 0.0188765 21.168 0.00715867 20.6369 0.00752486 20.2052 0.0100076 19.9949 0.0359386
1677112 1 0.7596 24.4997 0.0746863 22.7664 0.0260896 21.6402 0.0174289 21.278 0.0244193 21.1584 0.0841708
1677113 1 0.7333 23.532 0.0363691 21.8622 0.0126123 20.5441 0.00688806 19.9393 0.00820643 19.6451 0.0264625
1677114 1 1.0271 24.4625 0.0802227 22.5954 0.0230946 21.5706 0.015967 20.771 0.0162268 20.4881 0.0535177
1677115 1 0.7135 23.3398 0.0303023 22.4368 0.0203917 21.673 0.0178097 21.3858 0.0274883 21.2664 0.0980543
1677146 1 0.3496 22.2304 0.0121043 21.1256 0.00681969 20.7515 0.00827662 20.5736 0.0138186 20.4542 0.0521804
1677176 1 0.6212 23.2877 0.0286335 21.9497 0.0137885 21.2776 0.0125504 20.9122 0.0185846 20.7 0.0650902
1677190 1 0.94 22.8203 0.0199569 22.0739 0.0147493 21.1132 0.0109672 20.63 0.0143707 20.3886 0.0512728
1677235 1 0.6052 24.4794 0.0795731 22.7429 0.0257295 21.7104 0.0181448 21.247 0.0244657 21.105 0.0867422
1677401 1 0.447 22.5287 0.0156674 21.3763 0.00840792 21.0168 0.0101647 20.8163 0.0166577 20.7445 0.0631735
1677406 1 0.6726 21.9264 0.00943296 20.9007 0.00567298 20.1627 0.00505833 19.8554 0.00763813 19.6834 0.0272858
1677423 1 0.3496 23.4835 0.0341494 21.9786 0.0138679 21.4552 0.0146379 21.2117 0.0236376 21.0049 0.0872445
1677477 1 0.7305 22.6972 0.0183599 21.5388 0.00964891 20.5702 0.00709214 20.1977 0.0101606 19.9589 0.0349696
1677574 1 0.07 21.1517 0.00499463 20.7608 0.0050587 20.614 0.00731596 20.5137 0.0129686 20.4243 0.049997
1677605 1 0.3715 22.2855 0.0129197 20.745 0.00498572 20.1988 0.00519709 19.9819 0.0083131 19.7976 0.0307324
1677669 1 0.5037 23.6861 0.0391766 22.0793 0.0147935 21.4643 0.0148939 21.1818 0.0229413 21.097 0.0864541
1677704 1 0.3502 20.996 0.00439919 19.5754 0.00189084 19.0504 0.00200817 18.8144 0.00320728 18.6742 0.0117688
1677789 1 0.35 20.4096 0.00271047 18.6471 0.000880711 17.97 0.000826352 17.6724 0.00124614 17.5033 0.00443119
1677873 1 0.4638 22.8575 0.0197195 20.9612 0.00591676 20.2044 0.00525247 19.8157 0.00742035 19.67 0.0268021
1677914 1 0.1567 22.0518 0.0106015 21.3985 0.00863317 21.1786 0.0116741 21.0307 0.0199324 20.9477 0.0761665
1677941 1 0.7396 23.4788 0.0340688 22.3687 0.0195098 21.5274 0.0155562 21.2244 0.023332 21.0859 0.0844799
1677978 1 0.4846 22.9431 0.0223457 21.8848 0.0127154 21.5778 0.0163127 21.393 0.0268888 21.2073 0.0978023
1677983 1 1.2936 22.879 0.0212688 22.2754 0.0180907 21.7893 0.019284 21.0353 0.0197858 20.6833 0.0635861
1678047 1 0.6817 23.1439 0.0258828 22.1398 0.0157612 21.3933 0.0138161 21.0993 0.0208967 20.937 0.0744332
1678053 1 0.3104 20.6498 0.00329819 19.5812 0.00189644 19.1473 0.00218539 18.6832 0.00288169 18.7144 0.0120428
1678056 1 0.23 20.9195 0.00412771 19.587 0.00190989 19.0691 0.00204641 18.8116 0.00320576 18.6217 0.0111935
1678178 1 0.3608 22.4952 0.015035 21.105 0.00673453 20.6886 0.00792653 20.5368 0.0135155 20.4348 0.0515581
1678194 1 1.0013 24.6476 0.0809039 22.8166 0.0276514 21.7826 0.0190349 21.0658 0.0206452 20.8884 0.0717908
1678195 1 0.25 20.0934 0.00208018 19.3909 0.00162475 19.1305 0.00215201 19.0175 0.00380538 18.9254 0.0144844
1678350 1 0.8264 24.6999 0.0906489 23.0684 0.033539 21.6873 0.0178731 21.0323 0.0202451 20.6903 0.0664893
1678542 1 0.8012 24.2224 0.0679644 22.6203 0.0233398 21.4581 0.0148888 20.9966 0.0198506 20.8876 0.0689911
1678543 1 0.3004 20.6523 0.00331702 19.9829 0.00264354 19.602 0.00318981 19.3665 0.00509015 19.5277 0.0236077
1678652 1 0.5251 22.4484 0.0148865 21.0319 0.00633646 20.4129 0.00617851 20.0687 0.00910124 19.8975 0.0334529
1678684 1 0.3333 21.6037 0.00727987 20.8137 0.00525839 20.6078 0.00733591 20.4633 0.0124812 20.4033 0.0497505
1678691 1 0.3498 22.6404 0.0171117 21.0881 0.00659527 20.5113 0.00675119 20.2933 0.0107456 20.2205 0.0393682
1678693 1 0.23 21.2813 0.0056182 20.6144 0.00448496 20.0968 0.00477713 20.2307 0.0105026 20.09 0.039325
1678699 1 0.502 22.2466 0.012143 21.0523 0.00643875 20.6221 0.00738126 20.3642 0.0116323 20.2474 0.0433284
1678837 1 0.7377 22.8725 0.0212788 21.8784 0.012802 21.0199 0.010303 20.7064 0.0153958 20.6124 0.0546032
1678840 1 0.2836 22.657 0.0177092 21.3361 0.00809947 20.8782 0.00910038 20.6523 0.014842 20.551 0.0540117
1678853 1 0.2755 22.1437 0.0114626 21.3232 0.00809072 21.0852 0.0108927 20.9674 0.0192567 20.8618 0.0740127
1678901 1 0.7187 24.6309 0.0892849 22.7363 0.0261307 21.5453 0.0161181 21.1009 0.0211117 20.8211 0.0697737
1679005 1 0.3465 23.0232 0.0237618 21.5529 0.00957102 20.9903 0.00995322 20.7495 0.0157907 20.5519 0.0576214
1679201 1 0.261 20.8641 0.00395961 19.981 0.00264368 19.6505 0.00330957 19.4904 0.00564295 19.3741 0.0208919
1679209 1 1.5927 22.1827 0.0118451 22.0312 0.0143425 21.6769 0.0177304 21.2783 0.0249159 20.8439 0.0687076
1679353 1 0.3384 22.9913 0.0226738 21.6814 0.0107535 21.3193 0.0128168 21.0974 0.0219868 21.0427 0.0837061
1679356 1 0.3324 23.0758 0.0246727 21.9049 0.0129431 21.5039 0.0153308 21.2967 0.0249638 21.2538 0.0941605
1679443 1 0.6959 23.086 0.0248934 22.1632 0.0161938 21.5204 0.0155333 21.3399 0.0258652 21.2005 0.094759
1679445 1 0.6773 21.4254 0.0063158 20.5008 0.00403815 19.7998 0.00372817 19.5279 0.00576795 19.3471 0.0206974
1679446 1 0.3514 20.8061 0.00378523 19.2574 0.00145698 18.6859 0.00148916 18.445 0.00236609 18.3087 0.00866343
1679500 1 0.3403 20.8011 0.00373793 19.3796 0.00160693 18.9251 0.00180994 18.6345 0.00276927 18.5688 0.0107894
1679502 1 0.6764 22.6931 0.0178472 21.8558 0.0126081 21.3687 0.0135697 21.2188 0.0235903 21.1169 0.0886371
1679528 1 0.3641 21.7962 0.00851221 20.7949 0.00515687 20.505 0.00669912 20.2563 0.0107578 20.2252 0.0421449
1679548 1 0.3375 22.1041 0.0111122 21.0879 0.00659411 20.72 0.00799686 20.5172 0.0132015 20.3812 0.049732
1679592 1 0.3 20.4087 0.00269554 18.9521 0.00113235 18.4284 0.00120454 18.1867 0.00190576 18.0221 0.00677286
1679640 1 0.3509 22.284 0.0128448 20.8402 0.0053809 20.3358 0.00580303 20.1191 0.00946398 19.9657 0.0351492
1679731 1 0.2501 21.874 0.00912398 20.5298 0.00416365 20.0741 0.00468883 19.8504 0.00757841 19.7454 0.0276774
1679787 1 0.2636 20.9311 0.00419771 20.0192 0.00273304 19.6181 0.00320423 19.4369 0.00535029 19.276 0.0197313
1679797 1 0.2699 21.8774 0.00912819 20.5936 0.00440922 20.1721 0.00510672 19.9859 0.00843945 19.8781 0.0310398
1679961 1 0.4669 22.3919 0.0143382 21.1704 0.00710544 20.7272 0.00796621 20.4568 0.0124591 20.328 0.0458171
1679963 1 0.3757 22.4312 0.01473 20.8348 0.00535068 20.243 0.00539674 19.9765 0.00848409 19.8275 0.0311517
1680336 1 0.2019 21.319 0.00577361 20.7513 0.0050168 20.4205 0.00628437 20.3956 0.0119307 20.3143 0.0451857
1680432 1 0.6879 22.6442 0.0171558 21.8602 0.012658 21.2724 0.0127858 21.2065 0.0233733 21.1826 0.0854556
1680438 1 0.4958 23.2313 0.0269852 21.9498 0.0134879 21.4656 0.0147975 21.1717 0.0228985 20.9702 0.0840709
1680493 1 0.3508 21.5185 0.00677247 20.2679 0.00336106 19.8296 0.00382969 19.4244 0.00531398 19.3672 0.0206921
1680543 1 0.6808 24.1161 0.0616857 22.826 0.0277394 21.8521 0.0201622 21.4713 0.0284782 21.28 0.0968005
1680567 1 0.5061 22.9937 0.0227026 21.8008 0.0121569 21.3544 0.0136821 21.0923 0.0217347 21.0781 0.0807762
1680959 1 0.35 20.4736 0.00285695 18.7742 0.00097752 18.1415 0.000952405 17.8792 0.00148069 17.7265 0.00532803
1681062 1 0.4131 22.3507 0.0138485 21.1478 0.0070124 20.7932 0.00848212 20.6 0.0138165 20.5227 0.0526579
1681491 1 0.4319 22.3688 0.0135118 20.5899 0.00440391 19.9454 0.00422481 19.6276 0.00624456 19.4696 0.0230321
1681507 1 0.7924 24.1222 0.0555232 22.5873 0.0229223 21.2997 0.0129847 20.7812 0.0165253 20.5656 0.0549905
1681543 1 0.2644 21.3762 0.00607483 20.528 0.00418469 20.2244 0.0053125 20.0695 0.00908344 19.9714 0.0336906
1681598 1 0.2706 22.4365 0.0144905 21.4891 0.00925598 21.1565 0.0115809 20.9906 0.0196355 20.8299 0.0725811
1681646 1 0.4036 22.6576 0.0175366 21.6791 0.0105645 21.4332 0.014225 21.2918 0.0244988 21.1971 0.0970038
1681696 1 0.3445 22.1603 0.011517 21.0765 0.00650521 20.7201 0.00800622 20.3607 0.0115996 20.2396 0.0464543
1681923 1 0.6899 22.9573 0.0223522 21.6143 0.0101545 20.754 0.00822963 20.4369 0.0121415 20.1186 0.0418133
1682001 1 0.2504 21.0134 0.00447984 19.6684 0.00204463 19.212 0.00230156 18.9842 0.0037183 18.8703 0.0135754
1682040 1 0.4235 23.0656 0.0252256 21.7365 0.0112639 21.2778 0.0126013 21.0343 0.0198065 20.9054 0.0742341
1682043 1 0.4305 21.9494 0.00959986 20.188 0.00312927 19.5425 0.00300593 19.2019 0.00444701 19.0716 0.0164033
1682045 1 0.79 23.8163 0.0449589 22.4861 0.0209679 21.2872 0.0126429 20.7755 0.0162992 20.603 0.0548595
1682199 1 0.1813 21.4988 0.00669923 20.9931 0.00610299 20.784 0.00849286 20.6777 0.0153241 20.6494 0.0591554
1682261 1 0.9527 24.6253 0.0902981 23.2743 0.0385841 22.0833 0.0251505 21.2709 0.0242919 20.9141 0.0852621
1682436 1 0.7073 23.8362 0.0483013 22.1462 0.0159333 21.082 0.0108487 20.6698 0.0149273 20.4315 0.0506537
1682538 1 0.27 21.5562 0.00698985 20.2295 0.00325144 19.7834 0.00369495 19.5795 0.0060446 19.4683 0.0220714
1682539 1 0.28 20.5336 0.00300847 19.4212 0.00166608 18.8347 0.00168391 18.5967 0.00267342 18.46 0.00974646
1682583 1 0.3502 22.0915 0.011036 20.5501 0.00425071 19.9793 0.00434959 19.7449 0.00692166 19.6264 0.0253586
1682822 1 0.7317 24.1965 0.0598035 22.281 0.0182679 21.1618 0.011624 20.7207 0.0154377 20.5204 0.0515531
1682939 1 0.6985 23.0935 0.0244436 21.1932 0.00724059 20.0461 0.0045845 19.5773 0.0060434 19.3203 0.0200787
1683005 1 0.9597 24.1109 0.0574908 23.0395 0.0326103 21.9878 0.0227452 21.186 0.0236547 21.0439 0.0839294
1683203 1 0.4515 22.8002 0.0202282 21.7482 0.0115207 21.4037 0.0143337 21.2221 0.0237592 21.3535 0.090054
1683289 1 0.5083 22.3603 0.0138534 21.2983 0.00791009 21.0159 0.0101125 20.7781 0.0163763 20.6834 0.0566846
1683407 1 0.457 23.6964 0.0425188 22.0595 0.0148038 21.4204 0.0142396 21.0667 0.0209274 20.996 0.0756909
1683480 1 0.3419 23.2455 0.0294638 21.8753 0.0125769 21.3537 0.0136621 21.1616 0.0223262 21.2822 0.0827765
1683697 1 0.2914 21.5798 0.00713142 20.6639 0.00464316 20.3781 0.0060621 20.2558 0.0105786 20.1418 0.0408187
1683787 1 0.8763 23.367 0.0310464 22.6141 0.0231016 21.6783 0.0175893 21.2099 0.0241836 21.1446 0.089407
1683837 1 0.7509 24.5272 0.0811627 22.7473 0.0261482 21.632 0.016855 21.1904 0.0226894 21.0262 0.0765337
1683841 1 0.5692 22.0901 0.0109413 20.8307 0.00537544 20.3265 0.00579638 20.077 0.00905581 19.7029 0.0276408
1683940 1 0.9824 24.4184 0.0768991 22.6153 0.0238466 21.6218 0.0164686 20.8777 0.0176466 20.5983 0.0615494
1683956 1 0.516 22.9634 0.0225947 21.9138 0.0130496 21.4739 0.0152008 21.0723 0.0210849 20.5257 0.0576523
1684038 1 0.5408 23.3767 0.0310373 21.8423 0.0124297 21.1224 0.0112433 20.7696 0.0161464 20.561 0.0592111
1684263 1 0.1149 21.1335 0.00495643 20.8159 0.00529884 20.6484 0.00747966 20.6128 0.0140106 20.4424 0.0545141
1684273 1 0.753 22.966 0.0226261 22.0935 0.0153306 21.3287 0.0136069 21.1425 0.0217868 21.1135 0.0819903
1684406 1 0.9364 23.6548 0.0384173 22.5201 0.0217288 21.4093 0.0142415 20.8064 0.0165337 20.4696 0.0569515
1684425 1 0.9422 23.4856 0.0339516 22.4302 0.0198955 21.2168 0.0121981 20.682 0.0152654 20.4091 0.0529525
1684433 1 0.946 24.1592 0.0584784 22.8944 0.0299039 21.7873 0.0199203 21.0619 0.0204347 20.8952 0.0720451
1684553 1 0.443 23.4661 0.0330572 22.0061 0.0140109 21.5114 0.0155055 21.15 0.0218972 20.9639 0.0790325
1684671 1 0.3748 22.2777 0.0129663 21.3412 0.00821842 21.0869 0.0108719 20.9361 0.018594 20.9835 0.0727041
1684788 1 1.083 23.3992 0.0328337 22.6815 0.0247238 21.9667 0.0218196 21.3002 0.0244382 21.014 0.0841879
1684821 1 0.6614 23.0637 0.0241069 22.1091 0.0150529 21.5106 0.0154194 21.3372 0.0257773 21.1672 0.0949224
1684822 1 0.3296 22.662 0.0175016 21.1674 0.00700537 20.6009 0.00722491 20.3268 0.0112688 20.1403 0.0404775
1684853 1 0.16 21.9974 0.0100625 21.5325 0.00941565 21.3421 0.0133096 21.2384 0.0237747 21.2051 0.0916721
1684878 1 0.2908 21.5649 0.00704331 20.5308 0.00416114 20.082 0.00472064 19.8425 0.00747866 19.6854 0.0277145
1684948 1 0.3584 21.6131 0.00735154 20.0442 0.00278226 19.4648 0.00282879 19.2145 0.00448901 19.0672 0.0164546
1684949 1 0.6897 23.7325 0.0413662 21.9977 0.0141829 21.0084 0.010138 20.6303 0.0142661 20.4757 0.0491072
1684953 1 0.3496 22.775 0.0193045 21.3337 0.00810854 20.8453 0.00875341 20.6105 0.0142816 20.5147 0.0530363
1685041 1 0.4811 23.2952 0.028077 21.891 0.0129601 21.439 0.0144095 21.1462 0.0223004 20.9906 0.0831011
1685101 1 0.7264 21.727 0.00807575 21.0995 0.0067192 20.629 0.00745305 20.498 0.0131914 20.4725 0.050918
1685128 1 0.7079 23.5657 0.0366012 22.3288 0.0187272 21.3816 0.0139846 21.0186 0.0201418 20.7897 0.0689785
1685230 1 0.3533 23.4744 0.0352359 22.0407 0.0145835 21.5064 0.0152144 21.2092 0.0238681 21.1513 0.0873651
1685517 1 0.6646 22.5302 0.0156828 21.7937 0.0117407 21.3629 0.0136058 21.2527 0.0244381 21.1201 0.0937845
1685557 1 0.5195 23.3119 0.0299119 21.9163 0.0131688 21.4018 0.0141838 21.0153 0.0198451 20.5611 0.058982
1685779 1 0.5649 23.993 0.0530356 22.3924 0.0192503 21.4794 0.0150814 21.0326 0.020733 20.7474 0.0718989
1685781 1 0.515 23.32 0.0306286 21.9525 0.0134174 21.4485 0.0143955 21.0032 0.0198682 20.5928 0.058606
1686481 1 0.3382 22.8465 0.0200149 21.6634 0.0107142 21.2692 0.0127057 20.921 0.0183328 20.7303 0.0713036
1686503 1 0.7925 23.0747 0.0244906 22.1633 0.0160088 21.2038 0.0118018 20.8716 0.0169654 20.6752 0.0595651
1686538 1 0.3623 21.8239 0.0087655 20.8333 0.00532606 20.483 0.00664731 20.3377 0.0111861 20.2091 0.0426071
1686611 1 0.3401 21.282 0.00560044 19.6865 0.00207522 19.091 0.00208741 18.8419 0.00328371 18.6962 0.0118875
1686612 1 0.07 19.2893 0.00107399 18.7895 0.000990058 18.5793 0.00136259 18.4235 0.00232828 18.3198 0.00867796
1686613 1 0.4278 21.1153 0.0048426 19.8078 0.00230118 19.3785 0.00264526 19.1367 0.00419776 19.03 0.0158132
1686615 1 0.1122 18.4439 0.000539673 17.8678 0.000469244 17.5314 0.000579158 17.3704 0.000974551 17.2488 0.00358873
1686616 1 0.0486 20.6182 0.00322171 20.3054 0.0034568 20.166 0.00511647 20.0774 0.00915358 20.0051 0.0357568
1686617 1 0.3411 21.6742 0.00773663 20.1496 0.00303706 19.5832 0.00313475 19.3553 0.00499645 19.2214 0.0182611
1686622 1 0.342 21.8815 0.00916885 20.5854 0.00437366 20.1127 0.00483981 19.8514 0.00764669 19.7419 0.0283498
1686624 1 0.96 20.2068 0.00229493 20.1856 0.00313108 19.4704 0.00284933 19.4288 0.00536191 19.4199 0.0218613
1686633 1 0.6024 23.4487 0.0339485 22.2939 0.0174574 21.6571 0.0175652 21.4555 0.0280949 21.4798 0.0943785
1686671 1 0.7179 22.6988 0.0180667 21.9528 0.0135201 21.3502 0.0137234 21.2109 0.0234612 20.9988 0.089294
1686874 1 0.822 22.4479 0.0146605 21.8659 0.0125676 21.1183 0.0112386 20.9707 0.0185844 20.817 0.071682
1687055 1 0.5992 23.6842 0.0385246 22.389 0.0191639 21.7284 0.0184994 21.4119 0.0283099 21.2164 0.099693
1687075 1 0.4396 22.3289 0.0135688 20.7002 0.00482116 20.1127 0.0048577 19.7955 0.00722312 19.6959 0.0267834
1687077 1 0.7279 24.2466 0.0619299 22.4283 0.0202113 21.3349 0.013405 20.9375 0.0182849 20.7793 0.0618579
1687385 1 0.3002 21.3915 0.00608163 19.7631 0.00220564 19.1509 0.00218506 18.8489 0.0033009 18.6576 0.011512
1687642 1 0.26 21.1392 0.00495303 20.6476 0.00460923 20.386 0.0060936 20.4462 0.0121015 20.4216 0.0471979
